1.1 a,1.1 b,1.2 b,1.3 b,2.1 b,2.2 b,2.3 b,3.1b,3.2 b,3.3 b,4 b 
1511,4,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.6,0.9
1512,4,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.5,0.8
1513,4.1,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.5,0.8
1514,4.1,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.5,0.8
1515,4.3,2.9,0.3,0.5,0.8,0.4,9.6,15.1,54.5,0.8
1516,4.4,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.6,0.9
1517,4.3,2.9,0.3,0.5,0.8,0.4,9.6,15.1,54.5,1.1
1518,4.4,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.5,1.2
1519,4.3,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.6,1.2
1520,4.1,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.5,1.2
1521,4.3,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.5,1.2
1522,4.3,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.5,1.2
1523,4.4,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.5,1.2
1524,4.5,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.5,1.2
1525,4.5,2.9,0.3,0.4,0.8,0.4,9.6,15.1,54.5,1.2
1526,4.5,2.9,0.3,0.4,0.8,0.4,9.6,15.2,54.5,1.2
1527,4.5,2.9,0.3,0.4,0.8,0.4,9.6,15.2,54.5,1.1
1528,4.5,2.9,0.3,0.4,0.8,0.4,9.6,15.2,54.5,1.2
1529,4.5,2.9,0.3,0.4,0.8,0.4,9.6,15.2,54.5,1.2
1530,4.5,2.9,0.3,0.4,0.8,0.4,9.6,15.2,54.5,1.1
1531,4.5,2.9,0.3,0.4,1.2,0.4,9.6,15.2,54.5,1.1
1532,4.6,2.9,0.3,0.4,1.2,0.4,9.6,15.2,54.5,1.1
1533,4.6,2.9,0.4,0.4,1.2,0.4,9.6,15.2,54.6,1.1
1534,4.6,2.9,0.4,0.4,1.2,0.4,9.6,15.2,54.6,1.1
1535,4.9,2.9,0.4,0.4,1.2,0.4,9.6,15.2,54.7,0.9
1536,5.2,3.3,0.4,0.7,1.6,0.4,9.6,15.3,54.7,0.8
1537,4.9,3.3,0.4,0.6,1.6,0.4,9.6,15.3,54.6,0.7
1538,4.9,3.3,0.4,0.6,1.6,0.4,10,15.2,54.7,0.7
1539,4.9,3.3,0.4,0.6,1.6,0.4,9.6,15.2,54.6,0.8
1540,4.9,3.3,0.4,0.5,1.6,0.4,9.6,15.2,54.7,0.8
1541,4.9,3.3,0.4,0.5,1.6,0.4,9.6,15.2,54.7,0.8
1542,4.9,3.2,0.4,0.5,1.6,0.4,9.6,15.2,54.7,0.8
1543,4.9,3.2,0.4,0.5,2,0.4,9.6,15.2,54.6,0.8
1544,4.9,3.2,0.4,0.5,2,0.4,9.6,15.2,54.6,0.8
1545,4.9,3.2,0.4,0.5,2.4,0.8,9.6,15.2,54.6,0.8
1546,4.9,3.2,0.4,0.5,2.4,0.8,9.6,15.2,54.6,0.8
1547,5.2,3.2,0.4,0.5,2.4,0.8,9.6,15.2,54.6,0.8
1548,5.2,3.2,0.4,0.5,2.4,0.8,9.6,15.2,54.7,0.8
1549,5.1,3.2,0.4,0.5,2.4,0.8,9.6,15.2,54.6,0.8
1550,5.1,3.2,0.4,0.5,2.4,0.8,9.6,15.2,54.6,0.8
1551,5.1,3.2,0.4,0.4,2.4,1.2,10,15.2,54.6,0.8
1552,5.1,3.3,0.4,0.4,2.4,1.2,10,15.2,54.6,0.8
1553,5.1,3.2,0.4,0.4,2.4,1.6,9.6,15.2,54.6,0.8
1554,5.2,3.3,0.4,0.4,2.4,2,9.6,15.2,54.6,0.8
1555,5.3,3.3,0.4,0.4,2.4,2.4,9.6,15.2,54.6,0.8
1556,5.3,3.3,0.4,0.4,2.8,2.4,10,15.2,54.6,0.8
1557,5.3,3.3,0.4,0.4,3.2,2.4,10,15.2,54.6,0.8
1558,5.3,3.3,0.4,0.4,3.6,2.4,9.6,15.2,54.6,0.8
1559,5.3,3.3,0.4,0.5,3.6,2.4,9.6,15.2,54.6,0.8
1560,5.6,3.4,0.4,0.4,3.2,2.4,9.6,15.2,54.6,0.7
1561,5.7,3.4,0.4,0.4,3.2,2.4,9.6,15.2,54.6,0.6
1562,5.7,3.4,0.4,0.4,2.8,2.4,9.6,15.2,54.6,0.7
1563,5.7,3.4,0.4,0.4,2.4,2.4,9.6,15.2,54.5,0.6
1564,5.7,3.5,0.4,0.4,2,2.4,10,15.2,54.6,0.6
1565,5.7,3.5,0.4,0.4,1.6,2.4,9.6,15.2,54.6,0.7
1566,5.7,3.5,0.4,0.4,1.6,2.4,9.6,15.2,54.6,0.7
1567,5.6,3.5,0.4,0.4,1.2,2.4,9.6,15.2,54.6,0.7
1568,5.6,3.5,0.4,0.5,0.8,2,9.6,15.2,54.6,0.7
1569,5.6,3.5,0.4,0.4,0.8,1.6,9.6,15.2,54.7,0.8
1570,5.6,3.5,0.4,0.4,0.8,1.2,10,15.2,54.7,0.8
1571,5.7,3.6,0.4,0.4,0.8,1.2,10,15.2,54.6,0.8
1572,5.7,3.6,0.4,0.4,0.8,0.8,9.6,15.2,54.6,0.8
1573,5.7,3.5,0.4,0.4,0.8,0.8,10,15.2,54.6,0.7
1574,5.7,3.6,0.4,0.5,0.8,0.8,10,15.2,54.6,0.7
1575,5.7,3.6,0.4,0.8,0.8,0.8,10,15.2,54.6,0.8
1576,5.7,3.6,0.4,0.7,0.8,0.4,10,15.2,54.7,0.8
1577,5.7,3.6,0.4,0.7,0.8,0.4,9.6,15.2,54.7,0.8
1578,5.7,3.5,0.4,0.7,0.8,0.4,9.6,15.2,54.7,0.8
1579,5.7,3.5,0.4,0.7,0.8,0.4,9.6,15.2,54.7,0.8
1580,5.7,3.7,0.4,0.7,0.8,0.4,10,15.2,54.7,0.8
1581,5.7,3.7,0.4,0.8,0.8,0.4,9.6,15.2,54.7,0.8
1582,5.7,3.7,0.4,0.7,0.8,0.4,9.6,15.2,54.7,0.8
1583,5.7,3.7,0.4,0.7,0.8,0.4,9.6,15.2,54.7,0.7
1584,5.8,3.7,0.4,0.7,0.8,0.4,9.6,15.2,54.7,0.6
1585,5.8,3.6,0.4,0.7,0.8,0.4,9.6,15.2,54.7,0.6
1586,6.2,3.6,0.4,0.7,0.8,0.4,9.6,15.2,54.7,0.6
1587,6.4,3.6,0.4,0.7,0.8,0.4,10,15.2,54.7,0.6
1588,6.4,3.6,0.4,0.7,0.8,0.4,10,15.3,54.7,0.7
1589,6.4,3.6,0.4,0.7,0.8,0.4,10,15.3,54.7,0.7
1590,6.6,3.6,0.4,0.7,0.8,0.4,10,15.3,54.7,0.7
1591,6.5,3.6,0.4,0.7,0.8,0.4,9.6,15.2,54.7,0.7
1592,6.5,3.7,0.4,0.7,0.8,0.4,9.6,15.3,54.7,0.7
1593,6.5,3.6,0.4,0.7,0.8,0.4,9.6,15.3,54.7,0.7
1594,6.4,3.5,0.4,0.7,0.8,0.4,9.6,15.3,54.7,0.7
1595,6.4,3.6,0.4,0.7,0.8,0.4,9.6,15.2,54.7,0.8
1596,6.3,3.7,0.4,0.6,0.8,0.4,9.6,15.3,54.8,0.8
1597,6.3,3.7,0.4,0.7,0.8,0.4,9.6,15.3,54.7,0.6
1598,6.3,3.7,0.4,0.7,0.8,0.4,9.6,15.3,54.8,0.6
1599,6.4,3.7,0.4,0.7,0.8,0.4,9.6,15.3,54.8,0.6
1600,6.7,4,0.4,0.8,0.8,0.4,9.6,15.4,55,0.7
1601,6.5,3.9,0.4,0.8,0.8,0.4,9.6,15.4,54.8,0.6
1602,6.7,3.8,0.4,0.7,0.8,0.4,9.6,15.3,54.9,0.6
1603,6.5,3.8,0.4,0.8,0.8,0.4,9.6,15.3,54.8,0.6
1604,6.5,3.9,0.4,0.7,0.8,0.4,9.6,15.3,54.8,0.6
1605,6.5,3.9,0.4,0.7,0.8,0.4,9.6,15.3,54.8,0.5
1606,6.5,3.9,0.4,0.8,0.8,0.4,9.6,15.3,54.9,0.5
1607,6.5,3.9,0.4,0.8,0.8,0.4,10,15.3,54.8,0.5
1608,6.5,3.9,0.4,0.8,0.8,0.4,9.6,15.4,54.8,0.5
1609,6.4,3.8,0.4,1,0.8,0.4,9.6,15.3,54.8,0.4
1610,6.4,3.8,0.4,1.1,0.8,0.4,9.6,15.3,54.8,0.4
1611,6.4,3.7,0.4,1.1,0.8,0.4,9.6,15.3,54.8,0.4
1612,6.4,3.8,0.4,1.2,0.8,0.4,9.6,15.3,54.8,0.4
1613,6.2,3.7,0.4,1.7,0.8,0.4,9.6,15.3,54.8,0.4
1614,6.2,3.8,0.4,2.1,0.8,0.4,9.6,15.3,54.8,0.4
1615,6.2,3.7,0.4,2.5,0.8,0.4,9.6,15.3,54.8,0.4
1616,6.3,3.7,0.4,3.2,0.8,0.4,9.6,15.3,54.8,0.4
1617,6.3,3.6,0.4,4,0.8,0.4,9.6,15.3,54.8,0.4
1618,6.3,3.6,0.4,4.4,0.8,0.4,9.6,15.3,54.8,0.4
1619,6.3,3.6,0.4,4.8,0.8,0.4,9.6,15.3,54.9,0.4
1620,6.4,3.6,0.4,4.9,0.8,0.4,9.6,15.3,54.9,0.4
1621,6.5,3.5,0.4,4.9,0.8,0.4,10,15.3,54.8,0.4
1622,6.7,3.5,0.4,4.8,0.8,0.4,10,15.3,54.8,0.5
1623,6.7,3.5,0.4,4.8,0.8,0.4,9.6,15.3,54.8,0.6
1624,6.7,3.5,0.3,4.8,0.8,0.4,9.6,15.3,54.9,0.7
1625,6.9,3.4,0.3,4.8,0.8,0.4,9.6,15.3,54.8,0.6
1626,6.9,3.5,0.3,4.4,0.8,0.4,9.6,15.3,54.8,0.6
1627,6.8,3.6,0.3,4.3,0.8,0.4,9.6,15.3,54.8,0.7
1628,6.9,3.5,0.3,4.4,0.8,0.4,10,15.3,54.9,0.8
1629,6.9,3.4,0.3,4.2,0.8,0.4,10,15.3,54.8,0.8
1630,6.8,3.4,0.2,4.3,0.8,0.4,10,15.3,54.9,0.8
1631,6.6,3.4,0.2,4.5,0.8,0.4,10,15.3,54.9,0.8
1632,6.9,3.3,0.2,4.5,0.8,0.4,10,15.3,54.9,0.8
1633,7.1,3.3,0.2,4.6,0.8,0.4,10,15.3,54.9,0.6
1634,7.1,3.3,0.2,5,0.8,0.4,9.6,15.3,54.9,0.6
1635,6.9,3.3,0.2,5.6,0.8,0.4,10,15.3,54.9,0.5
1636,6.9,3.4,0.2,6,0.8,0.4,10,15.3,55,0.6
1637,6.9,3.4,0.2,6,0.8,0.4,10,15.3,55,0.6
1638,6.9,3.4,0.2,5.6,0.8,0.4,9.6,15.3,55,0.5
1639,6.5,3.4,0.2,5.5,0.8,0.4,10,15.3,55,0.5
1640,6.9,3.3,0.2,5.5,0.8,0.4,10,15.3,55,0.6
1641,6.8,3.3,0.2,5.5,0.8,0.4,9.6,15.3,55,0.4
1642,6.9,3.3,0.2,5.2,0.8,0.4,10,15.3,55,0.4
1643,6.9,3.3,0.2,4.8,0.8,0.4,10,15.3,55,0.4
1644,6.9,3.3,0.2,4.3,0.8,0.4,10,15.3,55,0.5
1645,6.7,3.3,0.2,3.8,0.8,0.4,10,15.3,55,0.5
1646,6.8,3.3,0.2,3.4,0.8,0.4,10,15.3,55.1,0.5
1647,6.9,3.3,0.2,3.1,0.8,0.4,9.6,15.3,55,0.5
1648,6.9,3.3,0.2,2.6,0.8,0.4,9.6,15.3,55.1,0.5
1649,6.8,3.3,0.2,2.2,0.8,0.4,9.6,15.3,55,0.5
1650,6.8,3.3,0.2,1.8,0.8,0.4,9.6,15.3,55,0.6
1651,6.7,3.3,0.2,2,0.8,0.4,9.6,15.3,55,0.6
1652,6.8,3.3,0.2,2,0.8,0.4,9.6,15.4,55,0.6
1653,6.4,3.3,0.2,2.1,0.8,0.4,9.6,15.4,55,0.7
1654,6.4,3.3,0.2,1.9,0.8,0.4,9.6,15.4,55,0.6
1655,6.5,3.3,0.2,1.6,0.8,0.4,9.6,15.4,55.1,0.6
1656,6.6,3.3,0.2,1.2,0.8,0.4,9.6,15.3,55.1,0.6
1657,6.6,3.3,0.2,1.2,0.8,0.4,9.6,15.4,55.1,0.6
1658,6.6,3.3,0.2,1.2,0.8,0.4,9.6,15.4,55.1,0.6
1659,6.5,3.3,0.2,1.2,0.8,0.4,9.6,15.4,55.1,0.6
1660,6.5,3.3,0.2,1.2,0.8,0.4,9.6,15.4,55.1,0.6
1661,6.5,3.3,0.2,1.2,0.8,0.4,9.6,15.4,55.1,0.7
1662,6.4,3.3,0.2,0.9,0.8,0.4,9.6,15.4,55.1,0.7
1663,6.5,3.3,0.2,0.8,1.2,0.4,9.6,15.4,55.1,0.7
1664,6.7,3.3,0.4,0.8,0.8,0.4,9.6,15.6,55.3,0.8
1665,6.7,3.3,0.4,0.8,0.8,0.4,9.6,15.5,55.2,0.6
1666,6.5,3.3,0.4,0.6,0.8,0.4,9.6,15.5,55.2,0.6
1667,6.2,3.3,0.4,0.6,0.8,0.4,9.6,15.4,55.2,0.5
1668,6.2,3.3,0.4,0.6,0.8,0.4,9.6,15.4,55.2,0.5
1669,6.2,3.3,0.4,0.5,0.8,0.4,9.6,15.4,55.1,0.5
1670,6.2,3.3,0.4,0.5,0.8,0.4,9.6,15.5,55.2,0.6
1671,6.3,3.3,0.4,0.5,0.8,0.4,9.6,15.4,55.2,0.5
1672,6.3,3.3,0.4,0.5,0.8,0.4,9.6,15.4,55.2,0.5
1673,6.1,3.3,0.4,0.5,0.8,0.4,9.6,15.4,55.2,0.5
1674,6.1,3.2,0.4,0.5,0.8,0.4,9.6,15.4,55.2,0.5
1675,6.1,3.2,0.4,0.5,0.8,0.4,9.6,15.4,55.2,0.5
1676,6.1,3.2,0.4,0.6,0.8,0.4,10,15.5,55.3,0.5
1677,6,3.1,0.4,0.6,0.8,0.4,10,15.5,55.2,0.6
1678,6,3.1,0.4,0.6,0.8,0.4,10,15.5,55.2,0.6
1679,6,3.1,0.4,0.6,0.8,0.4,10,15.5,55.2,0.6
1680,6,3.1,0.4,0.6,0.8,0.4,10,15.5,55.2,0.6
1681,6,3.1,0.4,0.6,0.8,0.4,10,15.5,55.3,0.6
1682,6,3.1,0.4,0.6,0.8,0.4,10,15.5,55.3,0.6
1683,6,3.1,0.4,0.6,0.8,0.4,10,15.4,55.3,0.6
1684,6,3.1,0.4,0.5,0.8,0.4,10,15.4,55.3,0.6
1685,6,3.1,0.4,0.6,0.8,0.4,9.6,15.4,55.3,0.6
1686,6,3,0.4,0.5,0.8,0.4,10,15.4,55.3,0.6
1687,6,3,0.4,0.5,0.8,0.4,10,15.4,55.3,0.6
1688,6,3,0.4,0.5,0.8,0.4,9.6,15.4,55.3,0.6
1689,6,3,0.4,0.5,0.8,0.4,10,15.4,55.3,0.6
1690,6,2.9,0.4,0.5,0.4,0.4,10,15.5,55.3,0.6
1691,6,2.9,0.4,0.5,0.8,0.4,10,15.4,55.3,0.6
1692,6.3,2.9,0.4,0.4,0.8,0.4,10,15.5,55.3,0.6
1693,6.3,2.9,0.4,0.4,0.8,0.4,9.6,15.5,55.3,0.6
1694,6.3,2.9,0.4,0.4,0.8,0.4,10,15.5,55.3,0.6
1695,6.2,2.9,0.4,0.4,0.8,0.4,10,15.4,55.3,0.6
1696,6.2,2.9,0.4,0.4,0.8,0.4,9.6,15.5,55.3,0.6
1697,6,2.9,0.4,0.4,0.8,0.4,10,15.5,55.3,0.6
1698,6,2.9,0.4,0.4,0.8,0.4,10,15.5,55.3,0.6
1699,6,2.9,0.4,0.4,0.8,0.4,9.6,15.5,55.3,0.5
1700,6,2.9,0.4,0.4,0.8,0.4,9.6,15.5,55.4,0.5
1701,6,2.9,0.4,0.4,0.8,0.4,9.6,15.5,55.3,0.5
1702,5.9,2.9,0.4,0.4,0.8,0.4,9.6,15.5,55.4,0.6
1703,5.8,2.9,0.4,0.4,0.8,0.4,9.6,15.5,55.4,0.5
1704,5.9,2.9,0.4,0.4,0.8,0.4,9.6,15.5,55.4,0.4
1705,5.9,2.9,0.4,0.4,0.8,0.4,9.6,15.5,55.4,0.4
1706,5.9,2.9,0.4,0.4,0.8,0.4,9.6,15.5,55.3,0.4
1707,5.8,2.9,0.4,0.5,0.8,0.4,9.6,15.5,55.4,0.4
1708,5.8,2.9,0.4,0.4,0.8,0.4,9.6,15.5,55.3,0.5
1709,5.7,2.9,0.4,0.4,0.8,0.4,9.6,15.5,55.3,0.4
1710,5.7,2.9,0.4,0.4,0.8,0.4,10,15.5,55.4,0.4
1711,5.7,2.9,0.4,0.4,0.8,0.4,10,15.5,55.4,0.4
1712,5.7,2.9,0.4,0.4,0.8,0.4,9.6,15.5,55.5,0.4
1713,5.7,2.9,0.4,0.5,0.8,0.4,10,15.5,55.5,0.4
1714,5.7,2.9,0.4,0.4,0.8,0.4,10,15.5,55.5,0.4
1715,5.6,2.9,0.4,0.4,0.8,0.4,10,15.5,55.5,0.4
1716,5.6,2.9,0.4,0.4,0.8,0.4,9.6,15.5,55.5,0.4
1717,5.6,2.9,0.4,0.4,0.8,0.4,9.6,15.5,55.5,0.4
1718,5.7,2.9,0.4,0.4,0.8,0.4,10,15.5,55.5,0.5
1719,5.7,2.9,0.4,0.4,0.8,0.4,10,15.5,55.5,0.4
1720,5.7,2.9,0.4,0.4,0.8,0.4,10,15.5,55.5,0.4
1721,5.6,2.9,0.4,0.5,0.8,0.4,9.6,15.5,55.5,0.4
1722,5.6,2.9,0.4,0.4,0.8,0.4,9.6,15.5,55.5,0.5
1723,5.6,2.9,0.4,0.4,0.8,0.4,9.6,15.5,55.5,0.5
1724,5.7,2.9,0.4,0.5,0.8,0.4,9.6,15.5,55.5,0.6
1725,5.7,2.9,0.4,0.5,0.8,0.4,9.6,15.5,55.6,0.6
1726,5.7,2.9,0.4,0.4,0.8,0.4,10,15.5,55.6,0.5
1727,5.7,2.9,0.4,0.4,0.8,0.4,10,15.5,55.5,0.5
1728,6,3.3,0.4,0.5,0.8,0.4,10,15.7,55.7,0.6
1729,5.7,3.2,0.4,0.5,0.8,0.4,10,15.6,55.6,0.4
1730,5.7,3.2,0.4,0.5,0.8,0.4,10,15.6,55.5,0.4
1731,5.7,3.2,0.4,0.5,0.8,0.4,10,15.6,55.6,0.4
1732,5.6,3.2,0.4,0.5,0.8,0.4,10,15.6,55.6,0.4
1733,5.6,3.2,0.4,0.5,0.8,0.4,9.6,15.6,55.6,0.4
1734,5.6,3.2,0.4,0.5,0.8,0.4,9.6,15.6,55.6,0.4
1735,5.6,3.2,0.4,0.5,0.8,0.4,9.6,15.6,55.5,0.4
1736,5.6,3.2,0.4,0.5,0.8,0.4,9.6,15.6,55.5,0.4
1737,5.6,3.1,0.4,0.5,0.8,0.4,9.6,15.6,55.5,0.4
1738,5.6,3.1,0.4,0.5,0.8,0.4,9.6,15.6,55.6,0.4
1739,5.6,3.1,0.4,0.5,0.8,0.4,9.6,15.6,55.5,0.4
1740,5.6,3.1,0.4,0.4,0.8,0.4,9.6,15.6,55.5,0.4
1741,5.3,3.1,0.4,0.4,0.8,0.4,10,15.6,55.5,0.4
1742,5.3,3.1,0.4,0.4,0.8,0.4,10,15.6,55.5,0.4
1743,5.3,3.1,0.4,0.4,0.8,0.4,10,15.6,55.5,0.4
1744,4.9,3.1,0.4,0.4,0.8,0.4,9.6,15.6,55.5,0.4
1745,4.9,3.1,0.4,0.4,0.8,0.8,10,15.6,55.6,0.4
1746,5.1,3.1,0.4,0.4,0.8,0.8,10,15.6,55.6,0.4
1747,5.1,3.1,0.4,0.4,1.2,0.8,9.6,15.5,55.6,0.4
1748,5.1,3.1,0.4,0.4,1.2,0.8,9.6,15.5,55.6,0.4
1749,5,3.1,0.4,0.4,1.2,0.8,9.6,15.5,55.6,0.4
1750,5.2,3.1,0.4,0.4,1.2,0.8,10,15.6,55.6,0.4
1751,5.2,3.1,0.4,0.4,1.2,0.8,10,15.6,55.6,0.4
1752,5.2,3.1,0.4,0.4,1.2,0.8,10,15.6,55.6,0.4
1753,5.1,3.1,0.4,0.4,1.2,0.8,10,15.6,55.6,0.4
1754,4.9,3.1,0.4,0.4,1.2,0.8,10,15.6,55.6,0.4
1755,5,3.1,0.4,0.4,1.2,0.8,10,15.6,55.6,0.4
1756,5.1,3.2,0.4,0.4,1.2,1.2,9.6,15.6,55.6,0.4
1757,5.2,3.2,0.4,0.4,1.2,1.2,9.6,15.6,55.6,0.4
1758,5.2,3.2,0.4,0.4,1.2,1.2,10,15.6,55.6,0.4
1759,5.2,3.2,0.4,0.4,1.2,1.2,10,15.6,55.6,0.4
1760,4.9,3.3,0.4,0.4,1.6,1.2,10,15.6,55.6,0.4
1761,4.9,3.2,0.4,0.4,2,1.2,10,15.6,55.7,0.4
1762,4.9,3.2,0.4,0.4,2,1.2,10,15.6,55.7,0.4
1763,4.9,3.2,0.4,0.4,1.6,1.2,10,15.6,55.7,0.4
1764,4.9,3.2,0.4,0.4,1.6,1.2,9.6,15.6,55.7,0.4
1765,4.9,3.2,0.4,0.4,1.6,1.2,9.6,15.6,55.7,0.4
1766,4.9,3.2,0.4,0.4,1.6,1.2,9.6,15.6,55.7,0.4
1767,4.9,3.2,0.4,0.4,1.2,1.2,9.6,15.6,55.7,0.4
1768,4.9,3.2,0.4,0.4,1.2,1.2,10,15.6,55.8,0.4
1769,4.9,3.2,0.4,0.4,0.8,1.2,10,15.6,55.8,0.4
1770,4.9,3.2,0.4,0.4,0.8,1.2,10,15.6,55.8,0.4
1771,4.6,3.2,0.4,0.4,0.8,1.2,10,15.6,55.8,0.4
1772,4.6,3.2,0.4,0.4,0.8,1.2,10,15.6,55.9,0.4
1773,4.6,3.3,0.4,0.4,0.8,1.2,10,15.6,55.9,0.4
1774,4.6,3.3,0.4,0.4,0.8,1.2,10,15.6,55.9,0.5
1775,4.6,3.3,0.4,0.4,0.8,0.8,10,15.6,55.9,0.4
1776,4.7,3.3,0.4,0.4,0.8,0.8,10,15.6,55.9,0.4
1777,4.7,3.3,0.4,0.4,0.8,0.8,10,15.6,55.9,0.4
1778,4.7,3.3,0.4,0.4,0.8,0.8,10,15.6,55.9,0.4
1779,4.7,3.3,0.4,0.4,0.8,0.8,10,15.6,55.9,0.4
1780,4.7,3.3,0.4,0.4,0.8,0.8,10,15.6,55.9,0.4
1781,4.7,3.4,0.4,0.4,0.8,0.8,10,15.6,55.9,0.4
1782,4.7,3.4,0.4,0.4,0.8,0.8,10,15.6,55.9,0.4
1783,4.7,3.3,0.4,0.4,0.8,0.8,10,15.6,55.9,0.4
1784,4.5,3.3,0.4,0.4,0.8,0.8,10,15.6,55.9,0.5
1785,4.5,3.3,0.4,0.4,0.8,0.4,10,15.6,55.9,0.4
1786,4.3,3.3,0.4,0.4,0.8,0.4,10,15.6,55.9,0.4
1787,4.3,3.3,0.4,0.4,0.8,0.4,10,15.6,55.9,0.4
1788,4.2,3.3,0.4,0.4,0.8,0.4,10,15.6,55.9,0.4
1789,4.2,3.3,0.4,0.4,0.8,0.4,10,15.6,55.9,0.4
1790,4.2,3.4,0.4,0.4,0.8,0.4,10,15.6,55.9,0.4
1791,4.2,3.4,0.4,0.4,0.8,0.4,10,15.6,55.9,0.4
1792,4.6,3.4,0.4,0.7,0.8,0.4,10.4,15.8,56.1,0.6
1793,4.4,3.3,0.4,0.5,0.8,0.4,10.4,15.8,56.1,0.4
1794,4.1,3.4,0.4,0.5,0.8,0.4,10,15.7,56,0.4
1795,4.2,3.4,0.4,0.5,0.8,0.4,10,15.7,56,0.4
1796,4.1,3.4,0.4,0.5,0.8,0.4,10,15.7,56,0.4
1797,4.1,3.3,0.4,0.5,0.8,0.4,10,15.7,56,0.4
1798,4.1,3.3,0.4,0.5,0.8,0.4,10,15.7,56,0.4
1799,4.1,3.3,0.4,0.5,0.8,0.4,10,15.7,56,0.4
1800,4.1,3.3,0.4,0.4,0.8,0.4,10,15.6,56,0.4
1801,4.1,3.3,0.4,0.4,0.8,0.4,10,15.6,56,0.3
1802,4.1,3.3,0.4,0.4,0.8,0.4,10,15.6,56,0.4
1803,4.1,3.3,0.4,0.4,0.8,0.4,9.6,15.6,56,0.4
1804,4.1,3.3,0.4,0.4,0.8,0.4,10,15.6,56,0.4
1805,4.1,3.5,0.4,0.4,0.8,0.4,10,15.6,56,0.4
1806,4,3.5,0.4,0.4,0.8,0.4,10,15.7,55.9,0.4
1807,4,3.5,0.4,0.4,0.8,0.4,10,15.6,55.9,0.4
1808,4,3.3,0.4,0.4,0.8,0.4,10,15.7,55.9,0.4
1809,4,3.3,0.4,0.4,0.8,0.4,10,15.7,56,0.4
1810,4,3.4,0.4,0.4,0.8,0.4,10,15.7,56,0.4
1811,4,3.3,0.3,0.4,0.8,0.4,10,15.7,56,0.4
1812,4,3.4,0.3,0.4,0.8,0.4,10,15.7,56,0.4
1813,4,3.3,0.3,0.4,0.4,0.4,10,15.7,56,0.4
1814,4,3.4,0.3,0.4,0.4,0.4,10,15.7,56,0.4
1815,4,3.4,0.3,0.5,0.4,0.4,10,15.7,56,0.4
1816,4,3.4,0.3,0.4,0.8,0.4,10,15.7,56,0.4
1817,4,3.4,0.3,0.4,0.8,0.4,10,15.7,56,0.4
1818,4,3.3,0.3,0.5,0.8,0.4,10,15.7,56,0.4
1819,4,3.3,0.3,0.5,0.8,0.4,10,15.7,56,0.4
1820,4,3.3,0.3,0.5,0.8,0.4,10,15.7,56,0.4
1821,3.9,3.3,0.3,0.6,0.8,0.4,10,15.7,56,0.4
1822,3.9,3.3,0.3,0.6,0.8,0.4,10,15.7,56,0.4
1823,3.9,3.3,0.3,0.6,0.8,0.4,10,15.7,56,0.4
1824,3.8,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1825,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1826,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1827,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56,0.4
1828,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1829,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1830,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1831,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1832,3.7,3.3,0.3,0.5,0.8,0.4,10,15.7,56.1,0.4
1833,3.6,3.3,0.3,0.5,0.8,0.4,10,15.7,56.1,0.4
1834,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1835,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.2,0.4
1836,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1837,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1838,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1839,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.2,0.4
1840,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.2,0.4
1841,3.6,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1842,3.6,3.3,0.3,0.5,0.8,0.4,10,15.7,56.1,0.4
1843,3.6,3.3,0.3,0.5,0.8,0.4,10,15.7,56.1,0.4
1844,3.6,3.3,0.3,0.5,0.8,0.4,10,15.7,56.2,0.4
1845,3.6,3.3,0.3,0.5,0.8,0.4,10,15.7,56.2,0.4
1846,3.6,3.3,0.3,0.5,0.8,0.4,10,15.7,56.3,0.4
